Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",JLCarcioppolo,https://x.com/JlCarcioppolo,JlCarcioppolo,True,2023-10-07 23:59:42+00:00,False,"Israel slaughter: a reminder, were one needed, that a time might soon come when venturing unarmed outdoors in America would be very unwise.

#ısrael #Israel_under_attack #IsraelAttack #IsraelUnderAttack",1710807142087963001,https://x.com/JlCarcioppolo/status/1710807142087963001,0,0,1,377,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",AntiCorporatism.com,https://x.com/CorporateState,CorporateState,False,2023-10-07 23:59:33+00:00,False,‘Pray For Us’: American Woman Hides For Hours In Home Near Gaza As Hamas Terrorists Attack https://t.co/7XO5w1h2D2 https://t.co/hyQHG47xLZ,1710807105983381730,https://x.com/CorporateState/status/1710807105983381730,0,0,0,153,0,https://pbs.twimg.com/media/F74B_zPagAAmjuy.jpg,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Wokal Distance,https://x.com/wokal_distance,wokal_distance,True,2023-10-07 16:51:18+00:00,False,"Hamas, (the democratically elected Palestinian government) has as it's explicitly stated goal the wiping out of the Jewish people. (Pic 1)

Zuheir Mohsen, a former PLO leader said ""there is no Palestinian People"" and Palestine was only created as a means to fight Israel (Pic 2) https://t.co/Lq4oZi6odK",1710699329646973125,https://x.com/wokal_distance/status/1710699329646973125,8,63,288,72559,57,https://pbs.twimg.com/media/F72f96qaIAAxo4Q.jpg;https://pbs.twimg.com/media/F72f-TAbkAAoL8O.jpg,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",AIPAC 🇺🇸🇮🇱🎗️,https://x.com/AIPAC,AIPAC,True,2023-10-07 23:59:54+00:00,False,"Thank you @repdavidscott for your outspoken and unequivocal support of our ally Israel.

🇺🇸🇮🇱
#StandWithIsrael",1710807190846517297,https://x.com/AIPAC/status/1710807190846517297,0,2,13,3534,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Richard Medhurst,https://x.com/richimedhurst,richimedhurst,True,2023-10-07 17:29:57+00:00,False,"Israel has  cut all power to Gaza, imposing collective punishment-- a war crime-- on 2.1 million Palestinians. https://t.co/KK2SCGgrpN",1710709057684734262,https://x.com/richimedhurst/status/1710709057684734262,30,378,1043,67212,24,https://pbs.twimg.com/media/F72ocsrW0AAtaJF.png,True,richimedhurst,https://x.com/richimedhurst,,richimedhurst,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",#TuckFrump,https://x.com/realTuckFrumper,realTuckFrumper,False,2023-10-07 23:59:33+00:00,False,This Is Disgraceful’: Ted Cruz Torches State Department For Deleted Tweet Urging Israel To ‘Refrain From Violence &amp; Retaliatory Attacks’ With Hamas https://t.co/Nwo1oWVlDb,1710807104922194340,https://x.com/realTuckFrumper/status/1710807104922194340,6,6,16,3017,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",American Jewish Committee,https://x.com/AJCGlobal,AJCGlobal,False,2023-10-07 23:59:32+00:00,False,"We thank our friends at @HellenicLeaders for their statement in support of Israel.

As Israel responds to this horrendous terror attack, we need leaders and allies from around the world to firmly condemn Hamas and its brutality.",1710807098651488615,https://x.com/AJCGlobal/status/1710807098651488615,0,17,69,9028,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Uzay Bulut,https://x.com/bulutuzay_,bulutuzay_,True,2023-10-07 09:32:24+00:00,False,"Since the unilateral Israeli Disengagement Plan was completed by September 2005, the Gaza Strip has become judenrein – a Jew-free land. 

The response to Jewish withdrawal from Gaza, a land that Jews resided in for millennia, has been more violence and terrorism by Palestinian https://t.co/fqpZaBcRu3",1710588878388691180,https://x.com/bulutuzay_/status/1710588878388691180,12,99,272,49713,22,https://pbs.twimg.com/media/F707gSrW8AAPCjv.jpg,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Irish Unity 🇮🇪🇵🇸,https://x.com/IrishUnity,IrishUnity,False,2023-10-07 19:45:29+00:00,False,"In Gaza:

~97% of water is unfit for drinking

~56% live in poverty

~64% of youth are unemployed

~80% are reliant on international aid

~70% are refugees

And 100% are trapped under Israeli siege, occupation, and endless bombing campaigns. 

The timeline didn’t begin today.",1710743167488667981,https://x.com/IrishUnity/status/1710743167488667981,75,1492,5337,202788,89,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Cruise Hive,https://x.com/CruiseHive,CruiseHive,True,2023-10-07 23:59:48+00:00,False,DEVELOPING NEWS: Royal Caribbean Cancels Two Israel Ports Due to Tensions. https://t.co/itk1QX5cU2 #cruise #cruises #odysseyoftheseas #cruisenews #royalcaribbean,1710807167215784078,https://x.com/CruiseHive/status/1710807167215784078,0,1,9,1016,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Acción y Comunicación sobre Oriente Medio - ACOM,https://x.com/ACOM_es,ACOM_es,True,2023-10-07 15:19:53+00:00,False,"➖Israel se retiró unilateralmente de la franja de Gaza en 2005. Ni un judío (y apenas quedan cristianos) vive en Gaza.
➖En lugar de la paz, los palestinos eligieron el islamismo de Hamás.  
➖Hamás elige construir lanzaderas de misiles y túneles para adentrarse en Israel, no",1710676326602973235,https://x.com/ACOM_es/status/1710676326602973235,128,2967,6235,615635,171,,False,,,,,es
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",DD Geopolitics,https://x.com/DD_Geopolitics,DD_Geopolitics,True,2023-10-07 05:18:25+00:00,False,"🇵🇸BREAKING from Hamas:

We decided to put an end to all the crimes of the occupation, and the time during which it was rampant without accountability has ended. We announce Operation Al-Aqsa Flood, and we were targeted with the first strike within 20 minutes, in which more than https://t.co/lc0hvYBp5z",1710524961000136766,https://x.com/DD_Geopolitics/status/1710524961000136766,177,1056,4155,464991,124,https://pbs.twimg.com/media/F7z-4f1a4AAiA_P.jpg,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Sentai Rider BANK Reiwa,https://x.com/rider_sentai48G,rider_sentai48G,False,2023-10-07 23:59:56+00:00,False,"Super Hero Time 

Start Now

Kamen Rider Gotchard // Episode 06
Ohsama Sentai King-Ohger // Episode 32

#SHT #TvAsahi #Nitiasa #仮面ライダーガッチャード  #王様戦隊キングオージャー https://t.co/vIp9InoxQd",1710807202397888874,https://x.com/rider_sentai48G/status/1710807202397888874,0,0,5,427,0,https://pbs.twimg.com/media/F74CFX0a8AEoe3a.jpg,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",David Marcus,https://x.com/BlueBoxDave,BlueBoxDave,True,2023-10-07 23:59:54+00:00,False,I think it’s very possible that Russia/Iran thought New Right skepticism about the Ukraine boondoggle would extend to skepticism about support for Israel. It won’t. Apples and oranges.,1710807192595472496,https://x.com/BlueBoxDave/status/1710807192595472496,23,16,118,4730,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Georgia Leigha Gilholy,https://x.com/llggeorgia,llggeorgia,True,2023-10-07 15:33:45+00:00,False,"A ridiculous amount of Western pundits don’t even appear to be aware of the fact that Israel unilaterally disengaged from the Gaza Strip in 2005, which included forcibly evicting thousands of its own citizens from their homes.",1710679813151678615,https://x.com/llggeorgia/status/1710679813151678615,10,64,332,22102,9,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",BasedImmigrant🇺🇸,https://x.com/BasedImmigrant,BasedImmigrant,False,2023-10-07 23:59:33+00:00,False,You should see those videos from Israel to see how they execute the “humanitarian” purposes.,1710807103135240274,https://x.com/BasedImmigrant/status/1710807103135240274,0,1,1,226,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",𝙲𝚘𝚞𝚛𝚝𝚗𝚎𝚢 𝙺𝚗𝚒𝚕𝚕,https://x.com/courtneyknill,courtneyknill,True,2023-10-07 23:59:28+00:00,False,"Hamas parading around the bodies of injured and dead women is absolutely detestable.

Anyone endorsing their actions to “free Palestine” is a monster.",1710807085028348062,https://x.com/courtneyknill/status/1710807085028348062,12,53,439,15570,2,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",GAS WRAPS,https://x.com/johnnygaswraps,johnnygaswraps,True,2023-10-07 23:59:50+00:00,False,"Been out west recently so had to stop by one of the best gassers shops in town, Dent OH. Textbook production every single time, give this location a whirl if you haven’t yet. These extreme cheese #NOSPAG gassers and chili cheese fries(chili cheese OTS) have me bricked up! #WHODEY https://t.co/vzPv8Z3nqb",1710807176929841464,https://x.com/johnnygaswraps/status/1710807176929841464,1,0,30,2679,0,https://pbs.twimg.com/media/F74CDxWXsAAKTNR.jpg,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Aviva Klompas,https://x.com/AvivaKlompas,AvivaKlompas,True,2023-10-07 21:35:38+00:00,False,"My piece in @Newsweek about Hamas' war on Israel.

""Palestinian terrorists have shown their fight is not about settlements, checkpoints, or the myriad other policies that Israelis and Palestinians squabble over. 

This weekend, we saw what militant Palestinians and their",1710770884116389891,https://x.com/AvivaKlompas/status/1710770884116389891,116,414,1079,308290,76,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Clifford D. May,https://x.com/CliffordDMay,CliffordDMay,True,2023-10-07 18:41:20+00:00,False,"The Israelis withdrew from Gaza in 2005. Every farmer, every soldier, every synagogue, every grave.

Gaza could have peacefully coexisted with Israel after that. More progress would have followed.

Instead, Hamas took power from Fatah in a bloody civil war, and then aligned with",1710727021960090014,https://x.com/CliffordDMay/status/1710727021960090014,98,870,3998,450981,159,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",The Communists,https://x.com/CPGBML,CPGBML,True,2023-10-07 12:41:57+00:00,False,"Rockets rain on Israel from Gaza. Palestinians celebrate on a destroyed and captured Israeli Tank.

The masses of the world celebrate the immanent demise of the worlds last remaining apartheid settler colonial state.

Netanyahu says “we are at war!” - but this is not news. Israel https://t.co/21E4PbU0qj",1710636579268538401,https://x.com/CPGBML/status/1710636579268538401,21,80,241,11094,9,https://pbs.twimg.com/media/F71m5qWXMAA2tLK.jpg;https://pbs.twimg.com/media/F71m5qiWMAAtUUG.jpg;https://pbs.twimg.com/media/F71m5qVX0AAVK1L.jpg,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-08 since:2023-10-07&src=typed_query",Lander Iruin 🇵🇸,https://x.com/iruintxo,iruintxo,False,2023-10-07 12:28:02+00:00,False,"Limpieza étnica:
-Décadas de indiscriminados bombardeos en Gaza.
-Muros construidos para aislar vidas palestinas.
-Colonos entrando en casas palestinas delante de sus dueños.
-800 menores detenidos en 2022 y juzgados en tribulanes militares.
-Cemento en pozos de agua palestinos. https://t.co/eRrepRjf3w",1710633079247613968,https://x.com/iruintxo/status/1710633079247613968,4,149,296,19957,4,https://pbs.twimg.com/media/F71jt2lWIAALgwz.jpg;https://pbs.twimg.com/media/F71jt2iWsAATYdk.jpg;https://pbs.twimg.com/media/F71jt2kXUAA7r82.jpg;https://pbs.twimg.com/media/F71jt2kXoAAsu0M.jpg,False,,,,,es
